	category	latitude	longitude	name	price	scores
36819	shops	31.141226350703878	121.39673949858688	袜来袜趣(古美店)	0.0	-
36820	shops	31.14131721587429	121.3971044814915	精品羽绒服	0.0	-
36821	shops	31.141249308480386	121.39686349269239	新视眼镜(古美店)	0.0	-
36822	shops	31.14106260400319	121.39609654580222	紫荆花服饰(古美店)	0.0	-
36823	shops	31.141021682155326	121.39589256428786	甜蜜布舍	0.0	-
36825	shops	31.143433509685302	121.40349826622901	海尔斯虫草(古美店)	0.0	-
36828	shops	31.138303287314333	121.40412992470917	时尚瑞莎(沪闵路店)	0.0	-
36829	shops	31.138664028893515	121.4020722784119	瑞士美度表	0.0	-
36830	shops	31.13844721514944	121.40419193421533	开开	0.0	-
36832	shops	31.139262714499885	121.40297946989132	BRAXTON	0.0	-
36833	shops	31.139262714499885	121.40297946989132	时间廊	0.0	-
36834	shops	31.139262714499885	121.40297946989132	珠宝廊	0.0	-
36835	shops	31.139262714499885	121.40297946989132	犀牛	0.0	-
36836	shops	31.142284169552568	121.40052364837102	山魄户外用品店	0.0	-
36837	shops	31.143037692794504	121.40238797807628	陇西书店	0.0	-
36838	shops	31.140448277496784	121.39493071343178	明德里时装店	0.0	-
36839	shops	31.139783468520736	121.4010249540125	大龙电器城	0.0	-
36840	shops	31.140722081732733	121.40502905368892	汇通手机	0.0	-
36842	shops	31.142156259556785	121.40027162010469	芊依坊	0.0	-
36843	shops	31.139262714499885	121.40297946989132	Crocs(南方商城店)	0.0	-
36844	shops	31.13926271447354	121.40297846959886	黄金历史(沪闵路店)	0.0	-
36845	shops	31.139262714499885	121.40297946989132	床垫	0.0	-
36846	shops	31.141197704818723	121.40357848638229	219外贸服装	0.0	-
36847	shops	31.139262714499885	121.40297946989132	英伦眼镜(南方商城店)	0.0	-
36849	shops	31.139262714499885	121.40297946989132	美仕珠宝(南方商城店)	0.0	-
37206	shops	31.250360301982	121.47378060815684	MUJI(大悦城店)	135.0	25
37207	shops	31.250360301982	121.47378060815684	6ixty 8ight(大悦城店)	116.0	25
37209	shops	31.250360301982	121.47378060815684	Moussy(大悦城店)	1151.0	25
37211	shops	31.250360301982	121.47378060815684	Charles & Keith(大悦城店)	327.0	26
37212	shops	31.250360301982	121.47378060815684	生态良品(大悦城店)	46.0	27
37213	shops	31.250360301982	121.47378060815684	优衣库(大悦城店)	236.0	24
37215	shops	31.250360301982	121.47378060815684	大悦城	215.0	23
37217	shops	31.250360301982	121.47378060815684	ZOFF(大悦城店)	634.0	24
37218	shops	31.250360301982	121.47378060815684	蜜桃派(大悦城店)	336.0	24
37219	shops	31.250360301982	121.47378060815684	疯果(大悦城店)	60.0	24
37221	shops	31.250360301982	121.47378060815684	热风(大悦城店)	241.0	21
37224	shops	31.250360301982	121.47378060815684	RANDA(大悦城店)	371.0	25
37225	shops	31.250360301982	121.47378060815684	AGATHA(大悦城店)	633.0	26
37226	shops	31.250360301982	121.47378060815684	W Closet(大悦城店)	330.0	20
37227	shops	31.250360301982	121.47378060815684	H&M(大悦城店)	233.0	20
37228	shops	31.250360301982	121.47378060815684	疯狂钢琴	3703.0	22
37229	shops	31.250360301982	121.47378060815684	Teenie Weenie(大悦城店)	546.0	22
37230	shops	31.250360301982	121.47378060815684	BDuck(大悦城店)	0.0	24
37231	shops	31.250360301982	121.47378060815684	LACOSTE LIVE(大悦城店)	795.0	27
37232	shops	31.250360301982	121.47378060815684	Happy Salt盐(大悦城店)	44.0	22
37233	shops	31.250360301982	121.47378060815684	Pink Mars(大悦城店)	365.0	20
37235	shops	31.250360301982	121.47378060815684	CnE(大悦城店)	0.0	22
37236	shops	31.250360301982	121.47378060815684	b+ab(大悦城店)	466.0	25
37238	shops	31.250360301982	121.47378060815684	Mrkt(大悦城店)	268.0	26
37239	shops	31.250360301982	121.47378060815684	Lovely Lace(大悦城店)	140.0	25
37240	shops	31.250360301982	121.47378060815684	ABLE Jeans(大悦城店)	0.0	25
37241	shops	31.250360301982	121.47378060815684	三叶草(大悦城店)	566.0	23
37242	shops	31.250360301982	121.47378060815684	NICE CLAUP(大悦城店)	277.0	22
37244	shops	31.250360301982	121.47378060815684	OLIVE des OLIVE(大悦城店)	302.0	20
37246	shops	31.250360301982	121.47378060815684	IORI(大悦城店)	277.0	23
37247	shops	31.250360301982	121.47378060815684	PIIN(西藏北路店)	66.0	24
37248	shops	31.250360301982	121.47378060815684	Vans(大悦城店)	0.0	18
37249	shops	31.250360301982	121.47378060815684	亮视点(大悦城店)	0.0	20
37250	shops	31.250360301982	121.47378060815684	Guess(大悦城店)	0.0	23
37251	shops	31.250360301982	121.47378060815684	Mango(大悦城店)	358.0	21
37253	shops	31.250360301982	121.47378060815684	Crocs(大悦城店)	0.0	22
37255	shops	31.250360301982	121.47378060815684	播(大悦城店)	0.0	18
37258	shops	31.250360301982	121.47378060815684	Lily(大悦城店)	257.0	17
37259	shops	31.250360301982	121.47378060815684	Honeys(大悦城)	191.0	16
37260	shops	31.250360301982	121.47378060815684	生活工场(大悦城店)	0.0	16
37261	shops	31.250360301982	121.47378060815684	BODY POPS(大悦城店)	0.0	17
37264	shops	31.250360301982	121.47378060815684	American Apparel(大悦城店)	0.0	17
37265	shops	31.250360301982	121.47378060815684	CPU(大悦城店)	503.0	16
37266	shops	31.250360301982	121.47378060815684	Steve Madden(大悦城店)	488.0	16
37267	shops	31.250360301982	121.47378060815684	Aliare(大悦城店)	415.0	11
37268	shops	31.250360301982	121.47378060815684	HUM(大悦城店)	465.0	12
37269	shops	31.239689599967434	121.47864106941266	PH7(来福士店)	0.0	16
37272	shops	31.250360301982	121.47378060815684	SHEARERS UGG	0.0	-
37273	shops	31.250360301982	121.47378060815684	Tutuanna(大悦城店)	0.0	-
37275	shops	31.250360301982	121.47378060815684	JOYRICH	0.0	-
37276	shops	31.250360301982	121.47378060815684	LAMY(大悦城店)	505.0	-
37277	shops	31.250360301982	121.47378060815684	lalabobo(大悦城店)	0.0	-
37278	shops	31.250360301982	121.47378060815684	屈臣氏(大悦城店)	0.0	-
37280	shops	31.250360301982	121.47378060815684	CK(大悦城店)	0.0	-
37281	shops	31.250360301982	121.47378060815684	SHEARERSUGG	0.0	-
37282	shops	31.250360301982	121.47378060815684	ICICLE(大悦城店)	0.0	-
37284	shops	31.250360301982	121.47378060815684	CAT(大悦城店)	0.0	-
37285	shops	31.250360301982	121.47378060815684	拉夏贝尔(大悦城店)	0.0	-
37287	shops	31.250360301982	121.47378060815684	EASTPAK(大悦城店)	0.0	-
37288	shops	31.252451108304744	121.47294764065138	新日电动车	0.0	-
37289	shops	31.251357324463935	121.47684992202166	甘肃路灯饰市场	0.0	-
37290	shops	31.250360301982	121.47378060815684	Christian Audigier(大悦城店)	0.0	-
37291	shops	31.250360301982	121.47378060815684	EBT(大悦城店)	0.0	-
37292	shops	31.250360301982	121.47378060815684	HAZZYS(大悦城店)	0.0	-
37294	shops	31.250360301982	121.47378060815684	Collection Point(大悦城店)	0.0	-
37295	shops	31.250360301982	121.47378060815684	乐纷(大悦城店)	0.0	-
37297	shops	31.250360301982	121.47378060815684	Ober Tashe(大悦城店)	0.0	-
37299	shops	31.250360301982	121.47378060815684	爱美丽(大悦城店)	0.0	-
37301	shops	31.250360301982	121.47378060815684	大嘴猴(大悦城店)	0.0	-
37302	shops	31.250360301982	121.47378060815684	Yescode	0.0	-
37304	shops	31.250360301982	121.47378060815684	Nine West(大悦城店)	0.0	-
37305	shops	31.250360301982	121.47378060815684	Esperanza(大悦城店)	0.0	-
37306	shops	31.250360301982	121.47378060815684	ROCAWEAR(大悦城店)	0.0	-
37307	shops	31.250360301982	121.47378060815684	Lids(大悦城店)	0.0	-
37308	shops	31.250360301982	121.47378060815684	DR.MATENS	0.0	-
37309	shops	31.250360301982	121.47378060815684	Just Us(大悦城店)	0.0	-
37310	shops	31.250735896643356	121.47369328297394	Be in Lover(大悦城店)	0.0	-
37312	shops	31.250360301982	121.47378060815684	淑女屋(大悦城店)	0.0	-
37313	shops	31.250360301982	121.47378060815684	WEGOHARAJUKU(大悦城店)	0.0	-
37314	shops	31.250360301982	121.47378060815684	Ebase(大悦城店)	0.0	-
37316	shops	31.250360301982	121.47378060815684	贝拉维拉(大悦城店)	0.0	-
37320	shops	31.250297346977707	121.47451809481383	新梅天地	0.0	-
37322	shops	31.250360301982	121.47378060815684	Miss Sixty(大悦城店)	0.0	-
37323	shops	31.250360301982	121.47378060815684	LEVI'S(大悦城店)	563.0	-
37324	shops	31.250360301982	121.47378060815684	LEE(大悦城店)	0.0	-
37326	shops	31.250360301982	121.47378060815684	DAZZLE(大悦城店)	0.0	-
37327	shops	31.250360301982	121.47378060815684	AMPHI(大悦城店)	0.0	-
37328	shops	31.250360301982	121.47378060815684	KIPLING(大悦城店)	0.0	-
37329	shops	31.250360301982	121.47378060815684	Le Saunda(大悦城店)	0.0	-
37330	shops	31.250360301982	121.47378060815684	MUX	0.0	-
37331	shops	31.250360301982	121.47378060815684	BASIC HOUSE(大悦城店)	0.0	-
37332	shops	31.250360301982	121.47378060815684	BCBG(大悦城店)	0.0	-
37333	shops	31.250360301982	121.47378060815684	Oidgroup	0.0	-
37334	shops	31.250360301982	121.47378060815684	GUNZE(大悦城店)	0.0	-
37335	shops	31.250360301982	121.47378060815684	Armani Jeans(大悦城店)	0.0	-
37338	shops	31.252100585341108	121.4693207137076	Anyzsuit	0.0	-
37342	shops	31.25203264004608	121.47046646283191	乐食麦	0.0	-
37343	shops	31.251083586879698	121.47066419341331	华联超市(蒙古路店)	0.0	-
37344	shops	31.250360301982	121.47378060815684	Calvin Klein Jeans(大悦城店)	0.0	-
37345	shops	31.250360301982	121.47378060815684	玫瑰人生	0.0	-
37346	shops	31.250360301982	121.47378060815684	衫国演义(大悦城店)	0.0	-
37347	shops	31.250360301982	121.47378060815684	VIVA VOCE	0.0	-
37348	shops	31.250360301982	121.47378060815684	夏娃的诱惑(大悦城店)	0.0	-
37349	shops	31.250360301982	121.47378060815684	伊丝艾拉(大悦城店)	0.0	-
37350	shops	31.250360301982	121.47378060815684	TWICE(大悦城店)	0.0	-
37351	shops	31.2531153932747	121.47316129762822	新梅商业中心	0.0	-
37352	shops	31.250360301982	121.47378060815684	Fantasy Gal(大悦城店)	0.0	-
37354	shops	31.250360301982	121.47378060815684	欧时力(大悦城店)	0.0	-
37356	shops	31.250360301982	121.47378060815684	优你客	0.0	-
37357	shops	31.250360301982	121.47378060815684	ONLY(大悦城店)	0.0	-
37358	shops	31.250360301982	121.47378060815684	MANSART(大悦城店)	0.0	-
37359	shops	31.250360301982	121.47378060815684	7HILO	0.0	-
37360	shops	31.253265183820528	121.4788827446455	波司登(七浦路店)	0.0	-
37361	shops	31.250360301982	121.47378060815684	COLORFORME	0.0	-
37362	shops	31.250360301982	121.47378060815684	KAKATOO(大悦城店)	0.0	-
37364	shops	31.25203264004608	121.47046646283191	浩泽直饮水机	0.0	-
37365	shops	31.252453246704373	121.47262957968336	喜昂红酒	0.0	-
37366	shops	31.250360301982	121.47378060815684	LOLLIPOPS(大悦城店)	0.0	-
37367	shops	31.252934780646875	121.47868810085954	靓华睡衣	0.0	-
37369	shops	31.25203264004608	121.47046646283191	亦多个性店	0.0	-
37370	shops	31.251622710950716	121.47155006750874	Prodio	0.0	-
37371	shops	31.25236612417923	121.47219915521579	捷强连锁(海宁店)	0.0	-
37372	shops	31.25100952026318	121.47793667714066	闽东家具店	0.0	-
37375	shops	31.252329487227648	121.47195635245662	信谊大药房(海宁路店)	0.0	-
37376	shops	31.25213624907872	121.47108849963455	华致酒行(海宁路店)	0.0	-
37378	shops	31.252949999079277	121.47554634625342	可的(海宁二店)	0.0	-
37379	shops	31.25272789889719	121.46916515421589	可的(海文店)	0.0	-
37380	shops	31.250791458828214	121.4768078265104	联华快客(曲阜店)	0.0	-
37381	shops	31.249591754512352	121.47197464757352	迪亚天天(晋元路店)	0.0	-
37382	shops	31.251611883614675	121.47309620875157	联华快客(西藏北店)	0.0	-
37383	shops	31.251644486725198	121.47659502683359	联华快客(甘肃店)	0.0	-
37384	shops	31.253813046001945	121.47821037926556	好德便利(海宁店)	0.0	-
37386	shops	31.25113997940097	121.47157017535419	联华快客(蒙古路店)	0.0	-
37387	shops	31.251646066251347	121.47168651695523	联华快客(蒙晋店)	0.0	-
37388	shops	31.251155423970648	121.47899029637281	良友金伴(便利天潼路店)	0.0	-
37390	shops	31.25074658235961	121.47827285628831	好德便利(天潼店)	0.0	-
37391	shops	31.25334369251193	121.47729728326217	好德便利(浙海店)	0.0	-
37393	shops	31.254834542476335	121.47712155402526	良友金伴(浙江北店)	0.0	-
37394	shops	31.252352795416254	121.47681873034163	芝林大药房(七浦路店)	0.0	-
37395	shops	31.252740966113368	121.47441052313563	光明便利(海宁店)	0.0	-
37396	shops	31.252438808723472	121.47246503301587	海宁药房(海宁路店)	0.0	-
37397	shops	31.252329487227648	121.47195635245662	华氏大药房(常青药店)	0.0	-
37398	shops	31.25135635135766	121.47396112923668	华氏大药房(市北药店)	0.0	-
37399	shops	31.253139590498954	121.48006484993648	白马服饰商城	0.0	-
37400	shops	31.253186771642135	121.47907842756925	白马大厦	0.0	-
37401	shops	31.25315682317907	121.47109844498476	星岛&铂辉家具展示中心	0.0	-
37402	shops	31.253265183820528	121.4788827446455	嘉亿服饰	0.0	-
37403	shops	31.248624576886485	121.47286067794373	悦鼎贸易工批市场店	0.0	-
37404	shops	31.250360301982	121.47378060815684	STACCATO(大悦城店)	0.0	-
37405	shops	31.250360301982	121.47378060815684	艾派•创意坊	0.0	-
37406	shops	31.250360301982	121.47378060815684	奥黛利(大悦城店)	0.0	-
37407	shops	31.253104550365304	121.46985637367794	喜士多(天目中路店)	0.0	-
37408	shops	31.250360301982	121.47378060815684	时间廊(大悦城店)	0.0	-
37410	shops	31.250360301982	121.47378060815684	芬狄诗(大悦城店)	0.0	-
37411	shops	31.250360301982	121.47378060815684	Aivei(大悦城店)	0.0	-
37412	shops	31.253265183820528	121.4788827446455	睦隆世家(七浦路店)	0.0	-
37413	shops	31.252940905355825	121.47873325617626	白马裤王地下城	0.0	-
37414	shops	31.24993689637186	121.46945333079118	赛峰电动车(乌镇路店)	0.0	-
37415	shops	31.248612093907823	121.47156537597958	文化礼品批发	0.0	-
37416	shops	31.252046360847	121.47804395748396	源兴水果	0.0	-
37417	shops	31.250360301982	121.47378060815684	DOXA	0.0	-
37419	shops	31.25207720472157	121.46993170786538	零团	0.0	-
37420	shops	31.253139590498954	121.48006484993648	海燕内衣商行	0.0	-
37421	shops	31.250360301982	121.47378060815684	TATA(大悦城店)	0.0	-
37422	shops	31.25207720472157	121.46993170786538	雪阳锦棉实业	0.0	-
37424	shops	31.253265183820528	121.4788827446455	慕依典	0.0	-
37425	shops	31.25408211578169	121.47136123278594	俞兆林	0.0	-
37426	shops	31.25339619807283	121.47568979504219	北站地区市容疏导	0.0	-
37427	shops	31.242553525206425	121.47586030122814	卡西欧(大悦城店)	0.0	-
37428	shops	31.24833209710844	121.4726349503778	卡农食品(国庆路店)	0.0	-
37429	shops	31.253951763051287	121.47195420640737	快译通专卖店(天目中路店)	0.0	-
37430	shops	31.250360301982	121.47378060815684	SKAGEN(大悦城店)	0.0	-
37431	shops	31.248705170547375	121.47160951400409	沪牡超市	0.0	-
37432	shops	31.252057904791457	121.47169450813553	弘栩商贸(晋元路店)	0.0	-
37433	shops	31.25251636772595	121.47669128095053	邓小姐服饰	0.0	-
37434	shops	31.250360301982	121.47378060815684	RUBICON	0.0	-
37438	shops	31.250360301982	121.47378060815684	Rosebullet	0.0	-
37442	shops	31.248691650959728	121.47903566351151	志慧磨料磨具	0.0	-
37443	shops	31.250360301982	121.47378060815684	Swiss Vision	0.0	-
37444	shops	31.250360301982	121.47378060815684	inthebox（大悦城店）	0.0	-
38058	shops	31.253787248857602	121.45946687204983	夏日通讯手机专卖	2563.0	32
38059	shops	31.253787248857602	121.45946687204983	华华手机	2907.0	30
38060	shops	31.253787248857602	121.45946687204983	amani手机世界	2804.0	30
38061	shops	31.253787248857602	121.45946687204983	小乔手机网	2322.0	23
38062	shops	31.253787248857602	121.45946687204983	HTC专卖	3118.0	23
38063	shops	31.253787248857602	121.45946687204983	云云手机店	2487.0	23
38064	shops	31.253787248857602	121.45946687204983	高蔡手机网	3024.0	23
38071	shops	31.25498637829139	121.45846581791682	唐人眼镜(三叶店)	363.0	22
38072	shops	31.253787248857602	121.45946687204983	华音手机	2746.0	33
38073	shops	31.253787248857602	121.45946687204983	上海手机店	3897.0	21
38084	shops	31.253787248857602	121.45946687204983	友人手机(不夜城四店)	2604.0	28
38087	shops	31.25498637829139	121.45846581791682	三叶眼镜(闸北店)	203.0	18
38089	shops	31.253787248857602	121.45946687204983	大象科技手机网	3410.0	17
38090	shops	31.253275504342366	121.45819417031697	优衣库(天目西路店)	0.0	16
38092	shops	31.253787248857602	121.45946687204983	屈臣氏(不夜城店)	52.0	19
38096	shops	31.253787248857602	121.45946687204983	环球手机	2914.0	15
38099	shops	31.254450105570935	121.45824622128934	喜士多(梅园路店)	17.0	13
38102	shops	31.253787248857602	121.45946687204983	不夜城手机市场	2353.0	16
38108	shops	31.254652836631134	121.46029927664776	地平线通信市场	1488.0	12
38111	shops	31.253787248857602	121.45946687204983	不夜城手机店	0.0	-
38112	shops	31.253941157174832	121.45945682903152	蜂城社	2533.0	-
38115	shops	31.253787248857602	121.45946687204983	星机缘通讯(不夜城商厦一店)	2885.0	-
38117	shops	31.253787248857602	121.45946687204983	九洲在线手机商城(不夜城店)	5058.0	-
38119	shops	31.253787248857602	121.45946687204983	EMT溢美堂	3277.0	-
38120	shops	31.253787248857602	121.45946687204983	学生手机	0.0	-
38124	shops	31.253787248857602	121.45946687204983	老牛手机卖场	3390.0	-
38126	shops	31.253787248857602	121.45946687204983	大卫通讯	0.0	-
38129	shops	31.253787248857602	121.45946687204983	捷达手机维修中心	0.0	-
38130	shops	31.253787248857602	121.45946687204983	汇机E堂(不夜城二店)	0.0	-
38142	shops	31.253787248857602	121.45946687204983	翔宇通讯	0.0	-
38143	shops	31.253787248857602	121.45946687204983	一泽通讯	0.0	-
38144	shops	31.255057481516452	121.46022501975014	Infre女装	0.0	-
38145	shops	31.253787248857602	121.45946687204983	80后手机	0.0	-
38146	shops	31.25317402813139	121.45840078343524	凌隆宝童鞋	0.0	-
38156	shops	31.252239265502677	121.45918216262724	全家便利店(梅园路店)	0.0	-
38158	shops	31.253787248857602	121.45946687204983	宇光通讯	0.0	-
38159	shops	31.253787248857602	121.45946687204983	百信通	2209.0	-
38161	shops	31.253787248857602	121.45946687204983	时尚手机网	2933.0	-
38167	shops	31.253787248857602	121.45946687204983	星讯通讯网购城手机配件(不夜城...	0.0	-
38169	shops	31.253787248857602	121.45946687204983	环隆手机网	0.0	-
38171	shops	31.253787248857602	121.45946687204983	匡威手机网	3970.0	-
38172	shops	31.25550430859733	121.4581027113033	佳鑫眼镜(火车站南广场店)	0.0	-
38173	shops	31.25550430859733	121.4581027113033	保利眼镜店(三叶火车站店)	0.0	-
38176	shops	31.253941157174832	121.45945682903152	陈真手机站	3761.0	-
38195	shops	31.253787248857602	121.45946687204983	夏汇通信	0.0	-
38205	shops	31.253787248857602	121.45946687204983	未来数码通讯连锁专卖	2500.0	-
38208	shops	31.253787248857602	121.45946687204983	永博手机(天目西路店)	3100.0	-
38209	shops	31.253787248857602	121.45946687204983	卓艺手机店	0.0	-
38215	shops	31.24776112454237	121.46039315057507	Nine West(恒丰路店)	0.0	-
38217	shops	31.2487573469778	121.45898187116187	赛格威	0.0	-
38220	shops	31.253787248857602	121.45946687204983	怡乐数码	0.0	-
38222	shops	31.247321662993805	121.45210154422968	昌化菜场	0.0	-
38223	shops	31.253787248857602	121.45946687204983	一品数码	0.0	-
38224	shops	31.253787248857602	121.45946687204983	阿权通讯	0.0	-
38225	shops	31.253941157174832	121.45945682903152	冬冬手机	0.0	-
38226	shops	31.253787248857602	121.45946687204983	上海黑莓联盟	0.0	-
38229	shops	31.253941157174832	121.45945682903152	蜂城社手机	0.0	-
38231	shops	31.249163287972348	121.45860572967	服饰特卖	0.0	-
38233	shops	31.253821738458726	121.45925624541562	雅鹿家纺	0.0	-
38241	shops	31.25498637829139	121.45846581791682	视轩眼镜	0.0	-
38242	shops	31.253787248857602	121.45946687204983	壹号店	1905.0	-
38243	shops	31.248567525349717	121.45086713300466	自行车电动车专卖	0.0	-
38245	shops	31.253941157174832	121.45945682903152	兑洋行	0.0	-
38246	shops	31.25498637829139	121.45846581791682	爱眼光学	0.0	-
38248	shops	31.253275504342366	121.45819417031697	COEY(太平洋百货店)	0.0	-
38301	shops	31.255057481516452	121.46022501975014	北斗手机(闸北广场店)	0.0	-
38309	shops	31.253787248857602	121.45946687204983	曼联数码	0.0	-
38317	shops	31.24788693788849	121.45091933025323	BoutiqueNZ	0.0	-
38320	shops	31.253787248857602	121.45946687204983	123手机	0.0	-
38321	shops	31.253787248857602	121.45946687204983	不夜城卡卡	0.0	-
38323	shops	31.253787248857602	121.45946687204983	1+1数码	0.0	-
38324	shops	31.253787248857602	121.45946687204983	不夜城手机小铺2F78-1柜(皇室)	0.0	-
38325	shops	31.253787248857602	121.45946687204983	佳友手机商城	0.0	-
38326	shops	31.253787248857602	121.45946687204983	传奇数码(不夜城店)	2850.0	-
38327	shops	31.253787248857602	121.45946687204983	百信手机	0.0	-
38328	shops	31.253787248857602	121.45946687204983	星机缘通讯(不夜城商厦二店)	0.0	-
38329	shops	31.253787248857602	121.45946687204983	不夜城FAY'S日系量贩	0.0	-
38335	shops	31.253787248857602	121.45946687204983	捷达通信	0.0	-
38336	shops	31.253787248857602	121.45946687204983	踏浪电讯	0.0	-
38338	shops	31.254481179932	121.46041162776308	物网通讯	0.0	-
38342	shops	31.248078822894033	121.45090527638895	可的(海防路店)	0.0	-
38343	shops	31.246896152046872	121.45080812084282	可的(淮安路店)	0.0	-
38344	shops	31.247692687105477	121.45075591378794	好德便利(福华店)	0.0	-
38345	shops	31.251264605182868	121.45741608060072	联华快客(恒丰路店)	0.0	-
38348	shops	31.25065817688524	121.4642256098369	良友金伴(天目西店)	0.0	-
38350	shops	31.25204826457312	121.45828754896202	不夜城清真便利店	0.0	-
38351	shops	31.252972651375103	121.45327725782855	光明便利(长安路店)	0.0	-
38353	shops	31.252985646803978	121.45776695021318	喜士多(民立店)	0.0	-
38355	shops	31.24852762616989	121.45090724286362	雷西大药房(昌化店)	0.0	-
38360	shops	31.249215594366195	121.45744935341632	良友金伴(长安路店)	0.0	-
38362	shops	31.253787248857602	121.45946687204983	杨涛数码手机专卖店	0.0	-
38365	shops	31.253787248857602	121.45946687204983	广威通讯	0.0	-
38366	shops	31.253787248857602	121.45946687204983	靓号城	0.0	-
38375	shops	31.253787248857602	121.45946687204983	琪琪数码	0.0	-
38376	shops	31.253787248857602	121.45946687204983	东方数码商城	0.0	-
38379	shops	31.254652836631134	121.46029927664776	海虹通讯	639.0	-
38386	shops	31.253787248857602	121.45946687204983	康康数码	0.0	-
38387	shops	31.253787248857602	121.45946687204983	上品手机店	0.0	-
38388	shops	31.253787248857602	121.45946687204983	长江手机店	0.0	-
38389	shops	31.253787248857602	121.45946687204983	晓秋通讯	0.0	-
38390	shops	31.253787248857602	121.45946687204983	亿贝手机	0.0	-
38393	shops	31.253787248857602	121.45946687204983	天蝎座手机数码第一站	0.0	-
38400	shops	31.253787248857602	121.45946687204983	锦盛数码行	0.0	-
38404	shops	31.253787248857602	121.45946687204983	大盛数码	0.0	-
38406	shops	31.253787248857602	121.45946687204983	颖讯数码	0.0	-
38409	shops	31.253787248857602	121.45946687204983	零壹数码	2774.0	-
38410	shops	31.253787248857602	121.45946687204983	任e行	0.0	-
38412	shops	31.253941157174832	121.45945682903152	环九龙手机网	0.0	-
38413	shops	31.254652836631134	121.46029927664776	淘乐港	0.0	-
38417	shops	31.253941157174832	121.45945682903152	鸣亮俱乐部	0.0	-
38419	shops	31.253941157174832	121.45945682903152	创辉通讯	0.0	-
38421	shops	31.253787248857602	121.45946687204983	特玩城移动商店	0.0	-
38425	shops	31.253787248857602	121.45946687204983	佳红数码	0.0	-
38433	shops	31.253941157174832	121.45945682903152	海洋手机世界	0.0	-
38434	shops	31.253941157174832	121.45945682903152	芒果通讯	0.0	-
38437	shops	31.253941157174832	121.45945682903152	鑫达通讯品牌专卖店	0.0	-
38438	shops	31.253941157174832	121.45945682903152	陈真手机数码驿站	0.0	-
38439	shops	31.253787248857602	121.45946687204983	酷玩	4537.0	-
38441	shops	31.253941157174832	121.45945682903152	飞扬通讯	0.0	-
38442	shops	31.250194705937066	121.4554786302532	联华超市(心妍店)	0.0	-
38444	shops	31.253787248857602	121.45946687204983	幸运彩虹手机店	0.0	-
38446	shops	31.253941157174832	121.45945682903152	巴贝数码	0.0	-
38449	shops	31.253787248857602	121.45946687204983	华祥手机专卖	0.0	-
38450	shops	31.2476207139029	121.46061382429157	仕沣生态果业(恒丰路店)	0.0	-
38451	shops	31.253787248857602	121.45946687204983	CC数码	0.0	-
38452	shops	31.253787248857602	121.45946687204983	三防手机专卖	0.0	-
38453	shops	31.253941157174832	121.45945682903152	佳峰通讯	0.0	-
38454	shops	31.253787248857602	121.45946687204983	音音手机	0.0	-
38456	shops	31.253787248857602	121.45946687204983	长城通讯	0.0	-
38461	shops	31.2487573469778	121.45898187116187	水晶苑工作室	0.0	-
38462	shops	31.253787248857602	121.45946687204983	维途	0.0	-
38465	shops	31.253787248857602	121.45946687204983	小白手机	0.0	-
38468	shops	31.253787248857602	121.45946687204983	海涵数码	0.0	-
38469	shops	31.24776112454237	121.46039315057507	南华文具礼品	0.0	-
38472	shops	31.25550430859733	121.4581027113033	亨氏眼镜	0.0	-
38473	shops	31.24726210673976	121.45551899711467	IMOL	0.0	-
38476	shops	31.253275504342366	121.45819417031697	Jasonwood(天目西路店)	0.0	-
39742	shops	31.241545665988063	121.48488173211855	古籍书店	119.0	26
40008	shops	31.24161794450697	121.48533131753422	大谦美术画材用品商店	0.0	-
45704	shops	31.235116527095407	121.45411511043744	上海商城	268.0	25
45706	shops	31.235116527095407	121.45411511043744	Miu Miu(南京西路店)	10381.0	31
45790	shops	31.235116527095407	121.45411511043744	Loro Piana	0.0	31
45791	shops	31.235116527095407	121.45411511043744	Tom Ford	0.0	27
45852	shops	31.234399680752237	121.46184367668664	云南土特产	0.0	20
45866	shops	31.235116527095407	121.45411511043744	Chaterhouse(南京西路店)	0.0	29
45909	shops	31.233988396422227	121.45335410604432	GALADAY(上海商场店)	0.0	17
45938	shops	31.24180025737227	121.46305474595982	北京百货店	0.0	13
45960	shops	31.23436349700885	121.46217268183103	三号半	0.0	-
45971	shops	31.231725640866543	121.44811844812038	Theory(久光店)	0.0	-
45983	shops	31.234368943224457	121.46194599057847	CM飞跃回力鞋业(茂名北路店)	0.0	-
46000	shops	31.235116527095407	121.45411511043744	Stefano Ricci(上海商城店)	0.0	-
46050	shops	31.235116527095407	121.45411511043744	维衡生(西部商场店)	0.0	-
46096	shops	31.239026379077636	121.46299780906355	Bench Body(818广场店)	0.0	-
46099	shops	31.234457978504533	121.45989280059263	Surprise(威海路店)	0.0	-
46155	shops	31.234847212824747	121.45345230197478	华氏大药房(南京西路店)	0.0	-
46174	shops	31.23372537332593	121.46241146601594	大玉儿	0.0	-
46182	shops	31.234609310186094	121.46048254948828	日美服饰外贸专营店	0.0	-
46185	shops	31.235082690128703	121.45372302784934	L'E CRIN(波特曼店)	0.0	-
46196	shops	31.234532208770105	121.46125989566639	幻维数码	0.0	-
46218	shops	31.233823718934126	121.4621616946925	爱美丽	0.0	-
46351	shops	31.234597177072928	121.46042437623211	小叶茗茶(威海路店)	0.0	-
